ID,LeafArea
AZG0737.jpeg.txt.Area81,0.035
AZG0737.jpeg.txt.Area82,0.03
AZG0737.jpeg.txt.Area83,0.043
AZG0737.jpeg.txt.Area84,0.03
AZG0737.jpeg.txt.Area85,0.024
AZG0737.jpeg.txt.Area86,0.046
AZG0737.jpeg.txt.Area87,0.022
AZG0737.jpeg.txt.Area88,0.013
AZG0737.jpeg.txt.Area89,0.049
AZG0737.jpeg.txt.Area90,0.034
AZG0737.jpeg.txt.Area91,0.019
AZG0737.jpeg.txt.Area92,0.022
AZG0737.jpeg.txt.Area93,0.043
AZG0737.jpeg.txt.Area94,0.018
AZG0737.jpeg.txt.Area95,0.031
AZG0737.jpeg.txt.Area96,0.04
AZG0737.jpeg.txt.Area97,0.033
AZG0737.jpeg.txt.Area98,0.041
AZG0737.jpeg.txt.Area99,0.035
AZH7991.jpeg.txt.Area1,0.347
AZH7991.jpeg.txt.Area2,0.416
AZH7991.jpeg.txt.Area3,0.539
AZH7991.jpeg.txt.Area4,0.563
AZH7991.jpeg.txt.Area5,0.517
AZI3417.jpeg.txt.Area1,0.672
AZI3417.jpeg.txt.Area2,0.581
AZI3417.jpeg.txt.Area3,0.583
AZI3417.jpeg.txt.Area4,0.521
AZI3417.jpeg.txt.Area5,0.551
AZJ1578.jpeg.txt.Area1,0.382
AZJ1578.jpeg.txt.Area2,0.322
AZK4604.jpeg.txt.Area1,0.055
AZK4604.jpeg.txt.Area2,0.039
AZK4604.jpeg.txt.Area3,0.044
AZK4604.jpeg.txt.Area4,0.017
AZK4604.jpeg.txt.Area5,0.039
AZK4604.jpeg.txt.Area6,0.027
AZK4604.jpeg.txt.Area7,0.065
AZK4604.jpeg.txt.Area8,0.026
AZK4604.jpeg.txt.Area9,0.057
AZK4604.jpeg.txt.Area10,0.048
AZK4604.jpeg.txt.Area11,0.044
AZK4604.jpeg.txt.Area12,0.005
AZK4604.jpeg.txt.Area13,0.047
AZK4604.jpeg.txt.Area14,0.021
AZK4604.jpeg.txt.Area15,0.065
AZK4604.jpeg.txt.Area16,0.03
AZK4604.jpeg.txt.Area17,0.008
AZK4604.jpeg.txt.Area18,0.03
AZK4604.jpeg.txt.Area19,0.046
AZK4604.jpeg.txt.Area20,0.009
AZK4604.jpeg.txt.Area21,0.054
AZK4604.jpeg.txt.Area22,0.038
AZK4604.jpeg.txt.Area23,0.014
AZK4604.jpeg.txt.Area24,0.038
AZK4604.jpeg.txt.Area25,0.03
AZK4604.jpeg.txt.Area26,0.058
AZK4604.jpeg.txt.Area27,0.04
AZK4604.jpeg.txt.Area28,0.047
AZK4604.jpeg.txt.Area29,0.038
AZK4604.jpeg.txt.Area30,0.024
AZK4604.jpeg.txt.Area31,0.044
AZK4604.jpeg.txt.Area32,0.018
AZK4604.jpeg.txt.Area33,0.046
AZK4604.jpeg.txt.Area34,0.044
AZK4604.jpeg.txt.Area35,0.02
AZK4604.jpeg.txt.Area36,0.012
AZK4604.jpeg.txt.Area37,0.029
AZK4604.jpeg.txt.Area38,0.043
AZK4604.jpeg.txt.Area39,0.056
AZK4604.jpeg.txt.Area40,0.067
AZK4604.jpeg.txt.Area41,0.044
AZK4604.jpeg.txt.Area42,0.037
AZK4604.jpeg.txt.Area43,0.027
AZK4604.jpeg.txt.Area44,0.038
AZK4604.jpeg.txt.Area45,0.012
AZK4604.jpeg.txt.Area46,0.012
AZK4604.jpeg.txt.Area47,0.021
AZK4604.jpeg.txt.Area48,0.022
AZK4604.jpeg.txt.Area49,0.012
AZK4604.jpeg.txt.Area50,0.037
AZK4604.jpeg.txt.Area51,0.031
AZK4604.jpeg.txt.Area52,0.035
AZK4604.jpeg.txt.Area53,0.032
AZK4604.jpeg.txt.Area54,0.062
AZK4604.jpeg.txt.Area55,0.028
AZK4604.jpeg.txt.Area56,0.029
AZK4604.jpeg.txt.Area57,0.045
AZK4604.jpeg.txt.Area58,0.035
AZK4604.jpeg.txt.Area59,0.029
AZK4604.jpeg.txt.Area60,0.029
AZK4604.jpeg.txt.Area61,0.039
AZK4604.jpeg.txt.Area62,0.023
AZK4604.jpeg.txt.Area63,0.042
AZK4604.jpeg.txt.Area64,0.014
AZK4604.jpeg.txt.Area65,0.059
AZK4604.jpeg.txt.Area66,0.047
AZK4604.jpeg.txt.Area67,0.032
AZK4604.jpeg.txt.Area68,0.009
AZK4604.jpeg.txt.Area69,0.022
AZK4604.jpeg.txt.Area70,0.029
AZK4604.jpeg.txt.Area71,0.044
AZK4604.jpeg.txt.Area72,0.026
AZK4604.jpeg.txt.Area73,0.039
AZK4604.jpeg.txt.Area74,0.015
AZK4604.jpeg.txt.Area75,0.02
AZK4604.jpeg.txt.Area76,0.046
AZK4604.jpeg.txt.Area77,0.035
AZK4604.jpeg.txt.Area78,0.049
AZK4604.jpeg.txt.Area79,0.078
AZK4604.jpeg.txt.Area80,0.041
AZL7227.jpeg.txt.Area,3.206
AZO1059.jpeg.txt.Area1,0.016
AZO1059.jpeg.txt.Area2,0.037
AZO1059.jpeg.txt.Area3,0.042
AZO1059.jpeg.txt.Area4,0.042
AZO1059.jpeg.txt.Area5,0.046
AZO1059.jpeg.txt.Area6,0.04
AZO1059.jpeg.txt.Area7,0.015
AZO1059.jpeg.txt.Area8,0.04
AZO1059.jpeg.txt.Area9,0.026
AZO1059.jpeg.txt.Area10,0.033
AZO1059.jpeg.txt.Area11,0.03
AZO1059.jpeg.txt.Area12,0.028
AZO1059.jpeg.txt.Area13,0.019
AZO1059.jpeg.txt.Area14,0.006
AZO1059.jpeg.txt.Area15,0.036
AZO1059.jpeg.txt.Area16,0.028
AZO1059.jpeg.txt.Area17,0.074
AZO1059.jpeg.txt.Area18,0.047
AZO1059.jpeg.txt.Area19,0.027
AZO1059.jpeg.txt.Area20,0.068
AZO1059.jpeg.txt.Area21,0.013
AZO1059.jpeg.txt.Area22,0.049
AZO1059.jpeg.txt.Area23,0.044
AZO1059.jpeg.txt.Area24,0.021
AZO1059.jpeg.txt.Area25,0.061
AZO1059.jpeg.txt.Area26,0.026
AZO1059.jpeg.txt.Area27,0.03
AZO1059.jpeg.txt.Area28,0.051
AZO1059.jpeg.txt.Area29,0.011
AZO1059.jpeg.txt.Area30,0.075
AZO1059.jpeg.txt.Area31,0.021
AZO1059.jpeg.txt.Area32,0.082
AZO1059.jpeg.txt.Area33,0.058
AZO1059.jpeg.txt.Area34,0.047
AZO1059.jpeg.txt.Area35,0.035
AZO1059.jpeg.txt.Area36,0.025
AZO1059.jpeg.txt.Area37,0.057
AZO1059.jpeg.txt.Area38,0.099
AZO1059.jpeg.txt.Area39,0.027
AZO1059.jpeg.txt.Area40,0.036
AZO1059.jpeg.txt.Area41,0.026
AZO1059.jpeg.txt.Area42,0.038
AZO1059.jpeg.txt.Area43,0.025
AZO1059.jpeg.txt.Area44,0.042
AZO1059.jpeg.txt.Area45,0.016
AZO1059.jpeg.txt.Area46,0.045
AZO1059.jpeg.txt.Area47,0.029
AZO1059.jpeg.txt.Area48,0.045
AZO1059.jpeg.txt.Area49,0.047
AZO1059.jpeg.txt.Area50,0.042
AZO1059.jpeg.txt.Area51,0.047
AZO1059.jpeg.txt.Area52,0.015
AZO1059.jpeg.txt.Area53,0.027
AZO1059.jpeg.txt.Area54,0.026
AZR3366.jpeg.txt.Area,1.769
AZS4412.jpeg.txt.Area1,0.027
AZS4412.jpeg.txt.Area2,0.038
AZS4412.jpeg.txt.Area3,0.052
AZS4412.jpeg.txt.Area4,0.033
AZS4412.jpeg.txt.Area5,0.038
AZS4412.jpeg.txt.Area6,0.032
AZS4412.jpeg.txt.Area7,0.054
AZS4412.jpeg.txt.Area8,0.035
AZS4412.jpeg.txt.Area9,0.101
AZS4412.jpeg.txt.Area10,0.053
AZS4412.jpeg.txt.Area11,0.047
AZS4412.jpeg.txt.Area12,0.045
AZS4412.jpeg.txt.Area13,0.055
AZS4412.jpeg.txt.Area14,0.138
AZS4412.jpeg.txt.Area15,0.069
AZS4412.jpeg.txt.Area16,0.07
AZS4412.jpeg.txt.Area17,0.05
AZS4412.jpeg.txt.Area18,0.048
AZS4412.jpeg.txt.Area19,0.046
AZS4412.jpeg.txt.Area20,0.028
AZS4412.jpeg.txt.Area21,0.014
AZS4412.jpeg.txt.Area22,0.062
AZS4412.jpeg.txt.Area23,0.042
AZS4412.jpeg.txt.Area24,0.082
AZS4412.jpeg.txt.Area25,0.03
AZS4412.jpeg.txt.Area26,0.022
AZS4412.jpeg.txt.Area27,0.037
AZS4412.jpeg.txt.Area28,0.056
AZS4412.jpeg.txt.Area29,0.059
AZS4412.jpeg.txt.Area30,0.062
AZS4412.jpeg.txt.Area31,0.032
AZS4412.jpeg.txt.Area32,0.055
AZS4412.jpeg.txt.Area33,0.06
AZS4412.jpeg.txt.Area34,0.066
AZS4412.jpeg.txt.Area35,0.043
AZS4412.jpeg.txt.Area36,0.063
AZS4412.jpeg.txt.Area37,0.033
AZS4412.jpeg.txt.Area38,0.078
AZS4412.jpeg.txt.Area39,0.027
AZS4412.jpeg.txt.Area40,0.056
AZS4412.jpeg.txt.Area41,0.044
AZS4412.jpeg.txt.Area42,0.066
AZS4412.jpeg.txt.Area43,0.042
AZS4412.jpeg.txt.Area44,0.043
AZS4412.jpeg.txt.Area45,0.041
AZS4412.jpeg.txt.Area46,0.035
AZS4412.jpeg.txt.Area47,0.061
AZS4412.jpeg.txt.Area48,0.039
AZS4412.jpeg.txt.Area49,0.039
AZS4412.jpeg.txt.Area50,0.077
AZS4412.jpeg.txt.Area51,0.046
AZS4412.jpeg.txt.Area52,0.075
AZS4412.jpeg.txt.Area53,0.039
AZS4412.jpeg.txt.Area54,0.03
AZS4412.jpeg.txt.Area55,0.059
AZS4412.jpeg.txt.Area56,0.025
AZS4412.jpeg.txt.Area57,0.02
AZT6482.jpeg.txt.Area1,0.172
AZT6482.jpeg.txt.Area2,0.092
AZT6482.jpeg.txt.Area3,0.073
AZT6482.jpeg.txt.Area4,0.123
AZT6482.jpeg.txt.Area5,0.101
AZT6482.jpeg.txt.Area6,0.088
AZT6482.jpeg.txt.Area7,0.125
AZT6482.jpeg.txt.Area8,0.007
AZT6482.jpeg.txt.Area9,0.106
AZT6482.jpeg.txt.Area10,0.118
AZT6482.jpeg.txt.Area11,0.107
AZU4350.jpeg.txt.Area,2.31
AZV3791.jpeg.txt.Area,2.251
AZW5426.jpeg.txt.Area,12.965
AZX9133.jpeg.txt.Area1,0.623
AZX9133.jpeg.txt.Area2,0.401
AZX9133.jpeg.txt.Area3,0.462
AZX9133.jpeg.txt.Area4,0.457
AZX9133.jpeg.txt.Area5,0.479
AZY4527.jpeg.txt.Area1,0.61
AZY4527.jpeg.txt.Area2,0.522
AZY4527.jpeg.txt.Area3,0.507
AZY4527.jpeg.txt.Area4,0.502
AZY4527.jpeg.txt.Area5,0.592
AZZ2175.jpeg.txt.Area1,0.02
AZZ2175.jpeg.txt.Area2,0.016
AZZ2175.jpeg.txt.Area3,0.028
AZZ2175.jpeg.txt.Area4,0.035
AZZ2175.jpeg.txt.Area5,0.027
AZZ2175.jpeg.txt.Area6,0.019
AZZ2175.jpeg.txt.Area7,0.028
AZZ2175.jpeg.txt.Area8,0.018
AZZ2175.jpeg.txt.Area9,0.032
AZZ2175.jpeg.txt.Area10,0.02
AZZ2175.jpeg.txt.Area11,0.072
AZZ2175.jpeg.txt.Area12,0.16
AZZ2175.jpeg.txt.Area13,0.051
AZZ2175.jpeg.txt.Area14,0.016
AZZ2175.jpeg.txt.Area15,0.026
AZZ2175.jpeg.txt.Area16,0.058
AZZ2175.jpeg.txt.Area17,0.043
AZZ2175.jpeg.txt.Area18,0.049
AZZ2175.jpeg.txt.Area19,0.03
AZZ2175.jpeg.txt.Area20,0.015
AZZ2175.jpeg.txt.Area21,0.017
AZZ2175.jpeg.txt.Area22,0.008
AZZ2175.jpeg.txt.Area23,0.056
AZZ2175.jpeg.txt.Area24,0.077
AZZ2175.jpeg.txt.Area25,0.033
AZZ2175.jpeg.txt.Area26,0.015
AZZ2175.jpeg.txt.Area27,0.029
AZZ2175.jpeg.txt.Area28,0.033
AZZ2175.jpeg.txt.Area29,0.023
AZZ2175.jpeg.txt.Area30,0.021
AZZ2175.jpeg.txt.Area31,0.024
AZZ2175.jpeg.txt.Area32,0.031
AZZ2175.jpeg.txt.Area33,0.024
AZZ2175.jpeg.txt.Area34,0.111
AZZ2175.jpeg.txt.Area35,0.018
AZZ2175.jpeg.txt.Area36,0.15
AZZ2175.jpeg.txt.Area37,0.022
AZZ2175.jpeg.txt.Area38,0.018
AZZ2175.jpeg.txt.Area39,0.015
AZZ2175.jpeg.txt.Area40,0.029
AZZ2175.jpeg.txt.Area41,0.078
AZZ2175.jpeg.txt.Area42,0.126
AZZ2175.jpeg.txt.Area43,0.007
AZZ2175.jpeg.txt.Area44,0.046
AZZ2175.jpeg.txt.Area45,0.018
AZZ2175.jpeg.txt.Area46,0.014
AZZ2175.jpeg.txt.Area47,0.018
AZZ2175.jpeg.txt.Area48,0.014
AZZ2175.jpeg.txt.Area49,0.01
AZZ2175.jpeg.txt.Area50,0.025
AZZ2175.jpeg.txt.Area51,0.007
AZZ2175.jpeg.txt.Area52,0.03
AZZ2175.jpeg.txt.Area53,0.009
AZZ2175.jpeg.txt.Area54,0.061
AZZ2175.jpeg.txt.Area55,0.031
AZZ2175.jpeg.txt.Area56,0.063
AZZ2175.jpeg.txt.Area57,0.038
AZZ2175.jpeg.txt.Area58,0.207
AZZ2175.jpeg.txt.Area59,0.008
AZZ2175.jpeg.txt.Area60,0.013
AZZ2175.jpeg.txt.Area61,0.061
AZZ2175.jpeg.txt.Area62,0.138
AZZ2175.jpeg.txt.Area63,0.081
AZZ2175.jpeg.txt.Area64,0.018
AZZ2175.jpeg.txt.Area65,0.018
AZZ2175.jpeg.txt.Area66,0.023
AZZ2175.jpeg.txt.Area67,0.018
AZZ2175.jpeg.txt.Area68,0.023
AZZ2175.jpeg.txt.Area69,0.016
AZZ2175.jpeg.txt.Area70,0.082
AZZ2175.jpeg.txt.Area71,0.085
AZZ2175.jpeg.txt.Area72,0.021
AZZ2175.jpeg.txt.Area73,0.046
AZZ2175.jpeg.txt.Area74,0.037
AZZ2175.jpeg.txt.Area75,0.028
AZZ2175.jpeg.txt.Area76,0.023
AZZ2175.jpeg.txt.Area77,0.013
AZZ2175.jpeg.txt.Area78,0.1
AZZ2175.jpeg.txt.Area79,0.039
AZZ2175.jpeg.txt.Area80,0.019
AZZ2175.jpeg.txt.Area81,0.086
AZZ2175.jpeg.txt.Area82,0.055
AZZ2175.jpeg.txt.Area83,0.011
AZZ2175.jpeg.txt.Area84,0.051
AZZ2175.jpeg.txt.Area85,0.021
AZZ2175.jpeg.txt.Area86,0.019
AZZ2175.jpeg.txt.Area87,0.212
AZZ2175.jpeg.txt.Area88,0.298
AZZ2175.jpeg.txt.Area89,0.025
AZZ2175.jpeg.txt.Area90,0.284
AZZ2175.jpeg.txt.Area91,0.015
AZZ2175.jpeg.txt.Area92,0.076
AZZ2175.jpeg.txt.Area93,0.016
AZZ2175.jpeg.txt.Area94,0.013
AZZ2175.jpeg.txt.Area95,0.014
AZZ2175.jpeg.txt.Area96,0.083
AZZ2175.jpeg.txt.Area97,0.011
AZZ2175.jpeg.txt.Area98,0.007
AZZ2175.jpeg.txt.Area99,0.024
AZZ2175.jpeg.txt.Area100,0.068
AZZ2175.jpeg.txt.Area101,0.039
AZZ2175.jpeg.txt.Area102,0.013
AZZ2175.jpeg.txt.Area103,0.037
AZZ2175.jpeg.txt.Area104,0.021
AZZ2175.jpeg.txt.Area105,0.014
AZZ2175.jpeg.txt.Area106,0.092
AZZ2175.jpeg.txt.Area107,0.069
AZZ2175.jpeg.txt.Area108,0.2
AZZ2175.jpeg.txt.Area109,0.057
AZZ2175.jpeg.txt.Area110,0.035
AZZ2175.jpeg.txt.Area111,0.028
AZZ2175.jpeg.txt.Area112,0.037
AZZ2175.jpeg.txt.Area113,0.01
AZZ2175.jpeg.txt.Area114,0.082
AZZ2175.jpeg.txt.Area115,0.008
AZZ2175.jpeg.txt.Area116,0.018
AZZ2175.jpeg.txt.Area117,0.021
AZZ2175.jpeg.txt.Area118,0.108
AZZ2175.jpeg.txt.Area119,0.018
AZZ2175.jpeg.txt.Area120,0.076
AZZ2175.jpeg.txt.Area121,0.027
AZZ2175.jpeg.txt.Area122,0.012
AZZ2175.jpeg.txt.Area123,0.008
AZZ2175.jpeg.txt.Area124,0.051
AZZ2175.jpeg.txt.Area125,0.027
AZZ2175.jpeg.txt.Area126,0.018
AZZ2175.jpeg.txt.Area127,0.056
AZZ2175.jpeg.txt.Area128,0.019
AZZ2175.jpeg.txt.Area129,0.029
AZZ2175.jpeg.txt.Area130,0.038
AZZ2175.jpeg.txt.Area131,0.032
AZZ2175.jpeg.txt.Area132,0.124
AZZ2175.jpeg.txt.Area133,0.019
AZZ2175.jpeg.txt.Area134,0.022
AZZ2175.jpeg.txt.Area135,0.025
AZZ2175.jpeg.txt.Area136,0.054
AZZ2175.jpeg.txt.Area137,0.061
AZZ2175.jpeg.txt.Area138,0.028
AZZ2175.jpeg.txt.Area139,0.041
AZZ2175.jpeg.txt.Area140,0.019
AZZ2175.jpeg.txt.Area141,0.021
AZZ2175.jpeg.txt.Area142,0.009
AZZ2175.jpeg.txt.Area143,0.017
AZZ2175.jpeg.txt.Area144,0.02
AZZ2175.jpeg.txt.Area145,0.099
AZZ2175.jpeg.txt.Area146,0.028
AZZ2175.jpeg.txt.Area147,0.027
AZZ2175.jpeg.txt.Area148,0.027
AZZ2175.jpeg.txt.Area149,0.007
AZZ2175.jpeg.txt.Area150,0.007
AZZ2175.jpeg.txt.Area151,0.039
AZZ2175.jpeg.txt.Area152,0.022
AZZ2175.jpeg.txt.Area153,0.02
AZZ2175.jpeg.txt.Area154,0.051
AZZ2175.jpeg.txt.Area155,0.052
AZZ2175.jpeg.txt.Area156,0.041
AZZ2175.jpeg.txt.Area157,0.017
AZZ2175.jpeg.txt.Area158,0.01
AZZ2175.jpeg.txt.Area159,0.036
AZZ2175.jpeg.txt.Area160,0.023
AZZ2175.jpeg.txt.Area161,0.019
AZZ2175.jpeg.txt.Area162,0.017
AZZ2175.jpeg.txt.Area163,0.017
AZZ2175.jpeg.txt.Area164,0.013
AZZ2175.jpeg.txt.Area165,0.044
AZZ2175.jpeg.txt.Area166,0.076
AZZ2175.jpeg.txt.Area167,0.023
AZZ2175.jpeg.txt.Area168,0.043
AZZ2175.jpeg.txt.Area169,0.013
AZZ2175.jpeg.txt.Area170,0.011
AZZ2175.jpeg.txt.Area171,0.021
AZZ2175.jpeg.txt.Area172,0.02
AZZ2175.jpeg.txt.Area173,0.043
AZZ2175.jpeg.txt.Area174,0.071
AZZ2175.jpeg.txt.Area175,0.043
AZZ2175.jpeg.txt.Area176,0.014
AZZ2175.jpeg.txt.Area177,0.007
AZZ2175.jpeg.txt.Area178,0.141
AZZ2175.jpeg.txt.Area179,0.006
AZZ2175.jpeg.txt.Area180,0.016
AZZ2175.jpeg.txt.Area181,0.066
AZZ2175.jpeg.txt.Area182,0.066
AZZ2175.jpeg.txt.Area183,0.134
AZZ2175.jpeg.txt.Area184,0.009
AZZ2175.jpeg.txt.Area185,0.017
AZZ2175.jpeg.txt.Area186,0.007
AZZ2175.jpeg.txt.Area187,0.027
AZZ2175.jpeg.txt.Area188,0.029
AZZ2175.jpeg.txt.Area189,0.019
AZZ2175.jpeg.txt.Area190,0.028
AZZ2175.jpeg.txt.Area191,0.029
AZZ2175.jpeg.txt.Area192,0.014
AZZ2175.jpeg.txt.Area193,0.049
AZZ2175.jpeg.txt.Area194,0.076
AZZ2175.jpeg.txt.Area195,0.017
AZZ2175.jpeg.txt.Area196,0.027
AZZ2175.jpeg.txt.Area197,0.013
AZZ2175.jpeg.txt.Area198,0.049
AZZ2175.jpeg.txt.Area199,0.012
AZZ2175.jpeg.txt.Area200,0.041
AZZ2175.jpeg.txt.Area201,0.033
AZZ2175.jpeg.txt.Area202,0.093
AZZ2175.jpeg.txt.Area203,0.04
AZZ2175.jpeg.txt.Area204,0.021
AZZ2175.jpeg.txt.Area205,0.016
AZZ2175.jpeg.txt.Area206,0.048
AZZ2175.jpeg.txt.Area207,0.006
AZZ2175.jpeg.txt.Area208,0.029
AZZ2175.jpeg.txt.Area209,0.076
AZZ2175.jpeg.txt.Area210,0.114
AZZ2175.jpeg.txt.Area211,0.043
AZZ2175.jpeg.txt.Area212,0.03
AZZ2175.jpeg.txt.Area213,0.032
AZZ2175.jpeg.txt.Area214,0.032
AZZ2175.jpeg.txt.Area215,0.026
AZZ2175.jpeg.txt.Area216,0.013
AZZ2175.jpeg.txt.Area217,0.033
AZZ2175.jpeg.txt.Area218,0.022
AZZ2175.jpeg.txt.Area219,0.019
AZZ2175.jpeg.txt.Area220,0.015
AZZ2175.jpeg.txt.Area221,0.023
AZZ2175.jpeg.txt.Area222,0.035
AZZ2175.jpeg.txt.Area223,0.03
AZZ2175.jpeg.txt.Area224,0.019
AZZ2175.jpeg.txt.Area225,0.083
AZZ2175.jpeg.txt.Area226,0.052
AZZ2175.jpeg.txt.Area227,0.025
AZZ2175.jpeg.txt.Area228,0.026
AZZ2175.jpeg.txt.Area229,0.024
AZZ2175.jpeg.txt.Area230,0.022
AZZ2175.jpeg.txt.Area231,0.018
AZZ2175.jpeg.txt.Area232,0.025
AZZ2175.jpeg.txt.Area233,0.008
AZZ2175.jpeg.txt.Area234,0.014
AZZ2175.jpeg.txt.Area235,0.052
AZZ2175.jpeg.txt.Area236,0.034
AZZ2175.jpeg.txt.Area237,0.016
AZZ2175.jpeg.txt.Area238,0.064
AZZ2175.jpeg.txt.Area239,0.029
AZZ2175.jpeg.txt.Area240,0.029
AZZ2175.jpeg.txt.Area241,0.128
AZZ2175.jpeg.txt.Area242,0.04
AZZ2175.jpeg.txt.Area243,0.022
AZZ2175.jpeg.txt.Area244,0.028
AZZ2175.jpeg.txt.Area245,0.014
AZZ2175.jpeg.txt.Area246,0.023
AZZ2175.jpeg.txt.Area247,0.025
BAA4393.jpeg.txt.Area,7.096
BAB2292.jpeg.txt.Area1,0.552
BAB2292.jpeg.txt.Area2,0.563
BAB2292.jpeg.txt.Area3,0.395
BAB2292.jpeg.txt.Area4,0.481
BAB2292.jpeg.txt.Area5,0.512
BAC4448.jpeg.txt.Area1,0.043
BAC4448.jpeg.txt.Area2,0.032
BAC4448.jpeg.txt.Area3,0.022
BAC4448.jpeg.txt.Area4,0.046
BAC4448.jpeg.txt.Area5,0.054
BAC4448.jpeg.txt.Area6,0.039
BAC4448.jpeg.txt.Area7,0.037
BAC4448.jpeg.txt.Area8,0.049
BAC4448.jpeg.txt.Area9,0.035
BAC4448.jpeg.txt.Area10,0.054
BAC4448.jpeg.txt.Area11,0.032
BAC4448.jpeg.txt.Area12,0.031
BAC4448.jpeg.txt.Area13,0.03
BAC4448.jpeg.txt.Area14,0.016
BAC4448.jpeg.txt.Area15,0.033
BAC4448.jpeg.txt.Area16,0.041
BAC4448.jpeg.txt.Area17,0.039
BAC4448.jpeg.txt.Area18,0.052
BAC4448.jpeg.txt.Area19,0.117
BAC4448.jpeg.txt.Area20,0.028
BAC4448.jpeg.txt.Area21,0.053
BAC4448.jpeg.txt.Area22,0.11
BAC4448.jpeg.txt.Area23,0.03
BAC4448.jpeg.txt.Area24,0.027
BAC4448.jpeg.txt.Area25,0.047
BAC4448.jpeg.txt.Area26,0.059
BAC4448.jpeg.txt.Area27,0.047
BAC4448.jpeg.txt.Area28,0.035
BAC4448.jpeg.txt.Area29,0.011
BAC4448.jpeg.txt.Area30,0.051
BAC4448.jpeg.txt.Area31,0.039
BAC4448.jpeg.txt.Area32,0.039
BAC4448.jpeg.txt.Area33,0.021
BAC4448.jpeg.txt.Area34,0.044
BAC4448.jpeg.txt.Area35,0.036
BAC4448.jpeg.txt.Area36,0.045
BAC4448.jpeg.txt.Area37,0.031
BAC4448.jpeg.txt.Area38,0.045
BAC4448.jpeg.txt.Area39,0.053
BAC4448.jpeg.txt.Area40,0.007
BAC4448.jpeg.txt.Area41,0.045
BAC4448.jpeg.txt.Area42,0.036
BAC4448.jpeg.txt.Area43,0.019
BAC4448.jpeg.txt.Area44,0.037
BAC4448.jpeg.txt.Area45,0.032
BAC4448.jpeg.txt.Area46,0.039
BAC4448.jpeg.txt.Area47,0.035
BAC4448.jpeg.txt.Area48,0.049
BAC4448.jpeg.txt.Area49,0.051
BAC4448.jpeg.txt.Area50,0.038
BAC4448.jpeg.txt.Area51,0.029
BAC4448.jpeg.txt.Area52,0.023
BAC4448.jpeg.txt.Area53,0.04
BAC4448.jpeg.txt.Area54,0.044
BAC4448.jpeg.txt.Area55,0.027
BAC4448.jpeg.txt.Area56,0.035
BAC4448.jpeg.txt.Area57,0.046
BAC4448.jpeg.txt.Area58,0.047
BAC4448.jpeg.txt.Area59,0.026
BAC4448.jpeg.txt.Area60,0.037
BAC4448.jpeg.txt.Area61,0.055
BAC4448.jpeg.txt.Area62,0.05
BAC4448.jpeg.txt.Area63,0.031
BAC4448.jpeg.txt.Area64,0.03
BAC4448.jpeg.txt.Area65,0.044
BAC4448.jpeg.txt.Area66,0.053
BAD9325.jpeg.txt.Area1,0.452
BAD9325.jpeg.txt.Area2,0.42
BAD9325.jpeg.txt.Area3,0.454
BAD9325.jpeg.txt.Area4,0.468
BAD9325.jpeg.txt.Area5,0.447
BAE5311.jpeg.txt.Area1,11.779
BAE5311.jpeg.txt.Area2,0.038
BAE5311.jpeg.txt.Area3,0.02
BAE5311.jpeg.txt.Area4,0.006
BAE5311.jpeg.txt.Area5,0.017
BAF3647.jpeg.txt.Area1,0.006
BAF3647.jpeg.txt.Area2,15.738
BAG8355.jpeg.txt.Area1,0.063
BAG8355.jpeg.txt.Area2,0.049
BAG8355.jpeg.txt.Area3,0.088
BAG8355.jpeg.txt.Area4,0.046
BAG8355.jpeg.txt.Area5,0.043
BAG8355.jpeg.txt.Area6,0.044
BAG8355.jpeg.txt.Area7,0.064
BAG8355.jpeg.txt.Area8,0.023
BAG8355.jpeg.txt.Area9,0.061
BAG8355.jpeg.txt.Area10,0.031
BAG8355.jpeg.txt.Area11,0.089
BAG8355.jpeg.txt.Area12,0.061
BAG8355.jpeg.txt.Area13,0.076
BAG8355.jpeg.txt.Area14,0.036
BAG8355.jpeg.txt.Area15,0.07
BAG8355.jpeg.txt.Area16,0.068
BAG8355.jpeg.txt.Area17,0.069
BAG8355.jpeg.txt.Area18,0.053
BAG8355.jpeg.txt.Area19,0.024
BAG8355.jpeg.txt.Area20,0.021
BAG8355.jpeg.txt.Area21,0.064
BAG8355.jpeg.txt.Area22,0.081
BAG8355.jpeg.txt.Area23,0.056
BAG8355.jpeg.txt.Area24,0.017
BAG8355.jpeg.txt.Area25,0.063
BAG8355.jpeg.txt.Area26,0.01
BAG8355.jpeg.txt.Area27,0.057
BAG8355.jpeg.txt.Area28,0.045
BAG8355.jpeg.txt.Area29,0.015
BAG8355.jpeg.txt.Area30,0.034
BAG8355.jpeg.txt.Area31,0.056
BAG8355.jpeg.txt.Area32,0.069
BAG8355.jpeg.txt.Area33,0.024
BAG8355.jpeg.txt.Area34,0.079
BAG8355.jpeg.txt.Area35,0.028
BAG8355.jpeg.txt.Area36,0.013
BAG8355.jpeg.txt.Area37,0.067
BAG8355.jpeg.txt.Area38,0.04
BAG8355.jpeg.txt.Area39,0.073
BAG8355.jpeg.txt.Area40,0.077
BAG8355.jpeg.txt.Area41,0.079
BAG8355.jpeg.txt.Area42,0.084
BAG8355.jpeg.txt.Area43,0.018
BAG8355.jpeg.txt.Area44,0.048
BAG8355.jpeg.txt.Area45,0.028
