site,month,treatment,plot_id,functional_group,family,taxon,name_2020,note_taxonomy
WAY,July,C,2,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
WAY,July,C,2,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,July,C,2,Gramminoid,Cyperaceae,Rhynchospora Macrochaeta,Rhynchospora macrochaeta,NA
WAY,July,C,3,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,July,C,3,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,July,C,3,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,July,C,3,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,July,C,3,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,July,C,3,Gramminoid,Cyperaceae,Carex Pedunculado Largo,Carex cf. crinalis,NA
WAY,July,C,3,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,July,C,3,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,July,C,3,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,July,C,3,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
WAY,July,C,3,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,July,C,3,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,July,C,3,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,July,C,3,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,July,C,3,Forb,Asteraceae,Stevia Small,Stevia pennellii,NA
WAY,July,C,3,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,July,C,4,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,July,C,4,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,July,C,4,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,July,C,4,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,July,C,4,Gramminoid,Cyperaceae,Carex Duro,Carex sp7,NA
WAY,July,C,4,Gramminoid,Cyperaceae,Carex Pedunculado Largo,Carex cf. crinalis,NA
WAY,July,C,4,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,July,C,4,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,July,C,4,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,July,C,4,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,July,C,4,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,July,C,4,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,July,C,4,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
WAY,July,C,4,Gramminoid,Cyperaceae,Oreobolus Mediano,Oreobolus venezuelensis,NA
WAY,July,C,4,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,July,C,4,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,July,C,4,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,July,C,4,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,July,C,5,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,July,C,5,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,July,C,5,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,July,C,5,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,July,C,5,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,July,C,5,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,July,C,5,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,July,C,5,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
WAY,July,C,5,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,July,C,5,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,July,C,5,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,July,C,5,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
WAY,July,C,5,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,July,C,5,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,July,C,5,Forb,Plantaginaceae,Ourisia Chamaedrifolia,Ourisia chamaedrifolia,NA
WAY,July,C,5,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,July,C,5,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
WAY,July,C,5,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,July,C,5,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
WAY,July,C,5,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
WAY,Noviembre,B,1,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,B,1,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,B,1,Woody,Asteraceae,Baccharis Tricuneata,Baccharis tricuneata,NA
WAY,Noviembre,B,1,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,B,1,Gramminoid,Cyperaceae,Carex Pedunculado Largo,Carex cf. crinalis,NA
WAY,Noviembre,B,1,Forb,Orchidaceae,Cyrtochilum Mystacinum,Cyrtochilum mystacinum,NA
WAY,Noviembre,B,1,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,B,1,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,B,1,Woody,Ericaceae,Gaulteria Sp,Gaultheria erecta,NA
WAY,Noviembre,B,1,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,B,1,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,B,1,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
WAY,Noviembre,B,1,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,B,1,Woody,Primulaceae,Myrsine Sp1,Myrsine coriacea,NA
WAY,Noviembre,B,1,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,B,1,Forb,Orchidaceae,Pterichis Sp1,Pterichis sp1,NA
WAY,Noviembre,B,1,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,Noviembre,B,1,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,Noviembre,B,1,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,B,1,Gramminoid,Poaceae,Stipa,Calamagrostis rigida,NA
WAY,Noviembre,B,2,Forb,Asteraceae,Bidens Andicola,Bidens triplinervia,NA
WAY,Noviembre,B,2,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,B,2,Gramminoid,Cyperaceae,Carex Pedunculado Largo,Carex cf. crinalis,NA
WAY,Noviembre,B,2,Fern,Dryopteridaceae,Elaphoglossum Huacsaro,Elaphoglossum huacsaro,NA
WAY,Noviembre,B,2,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,B,2,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,B,2,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,B,2,Forb,Orchidaceae,Gomphichis Sp1,Gomphichis valida,NA
WAY,Noviembre,B,2,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,B,2,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,B,2,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,B,2,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,B,2,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,Noviembre,B,2,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,Noviembre,B,2,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,B,2,Gramminoid,Poaceae,Stipa,Calamagrostis rigida,NA
WAY,Noviembre,B,3,Forb,Rosaceae,Alchemilla Orbiculata,Lachemilla orbiculata,NA
WAY,Noviembre,B,3,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,B,3,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
WAY,Noviembre,B,3,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,B,3,Gramminoid,Cyperaceae,Carex Ecuadorica,Carex bonplandii,NA
WAY,Noviembre,B,3,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,B,3,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
WAY,Noviembre,B,3,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,B,3,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
WAY,Noviembre,B,3,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,B,3,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,B,3,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,B,3,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
WAY,Noviembre,B,3,Gramminoid,Cyperaceae,Rhynchospora Macrochaeta,Rhynchospora aristata,NA
WAY,Noviembre,B,3,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,Noviembre,B,3,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,B,3,Gramminoid,Poaceae,Stipa,Calamagrostis rigida,NA
WAY,Noviembre,B,4,Forb,Rosaceae,Alchemilla Orbiculata,Lachemilla orbiculata,NA
WAY,Noviembre,B,4,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,B,4,Gramminoid,Cyperaceae,Carex Ecuadorica,Carex bonplandii,NA
WAY,Noviembre,B,4,Gramminoid,Cyperaceae,Carex Pedunculado Largo,Carex cf. crinalis,NA
WAY,Noviembre,B,4,Forb,Orchidaceae,Cyrtochilum Mystacinum,Cyrtochilum mystacinum,NA
WAY,Noviembre,B,4,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,B,4,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,B,4,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,B,4,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
WAY,Noviembre,B,4,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,B,4,Gramminoid,Cyperaceae,Rhynchospora Brillante,Rhynchospora aristata,NA
WAY,Noviembre,B,4,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,Noviembre,B,4,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,B,4,Gramminoid,Poaceae,Stipa,Calamagrostis rigida,NA
WAY,Noviembre,B,5,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,B,5,Forb,Alstroemeriaceae,Bomarea Sp,Bomarea brevis,NA
WAY,Noviembre,B,5,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,Noviembre,B,5,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,B,5,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,Noviembre,B,5,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,B,5,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,B,5,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,Noviembre,B,5,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,B,5,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,B,5,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
WAY,Noviembre,B,5,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,B,5,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,B,5,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,B,5,Forb,Orchidaceae,Pterichis Sp1,Pterichis sp1,NA
WAY,Noviembre,B,5,Gramminoid,Cyperaceae,Rhynchospora Brillante,Rhynchospora aristata,NA
WAY,Noviembre,B,5,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,Noviembre,B,5,Forb,Asteraceae,Stevia Small,Stevia pennellii,NA
WAY,Noviembre,C,1,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,C,1,Forb,Rosaceae,Alchemilla Orbiculata,Lachemilla orbiculata,NA
WAY,Noviembre,C,1,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,C,1,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,Noviembre,C,1,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,C,1,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,Noviembre,C,1,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,C,1,Forb,Rubiaceae,Galium Corymbosum,Galium corymbosum,NA
WAY,Noviembre,C,1,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,Noviembre,C,1,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,C,1,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,C,1,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
WAY,Noviembre,C,1,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
WAY,Noviembre,C,1,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,C,1,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,C,1,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,C,1,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,C,1,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
WAY,Noviembre,C,2,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,C,2,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,C,2,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,Noviembre,C,2,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,C,2,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,Noviembre,C,2,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,C,2,Gramminoid,Poaceae,Festuca Green,Festuca dolichophylla,NA
WAY,Noviembre,C,2,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,Noviembre,C,2,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,C,2,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,C,2,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
WAY,Noviembre,C,2,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,C,2,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,C,2,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
WAY,Noviembre,C,2,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,C,2,Forb,Orchidaceae,Pterichis Sp1,Gomphichis valida,Pterichis Sp1
WAY,Noviembre,C,2,Gramminoid,Cyperaceae,Rhynchospora Brillante,Rhynchospora aristata,NA
WAY,Noviembre,C,2,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,C,3,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,C,3,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,C,3,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,Noviembre,C,3,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,C,3,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,Noviembre,C,3,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,C,3,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,C,3,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,Noviembre,C,3,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,C,3,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,C,3,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
WAY,Noviembre,C,3,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,C,3,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,C,3,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,C,3,Forb,Orchidaceae,Pterichis Sp1,Pterichis sp1,NA
WAY,Noviembre,C,3,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,Noviembre,C,3,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,C,4,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,C,4,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,C,4,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,C,4,Gramminoid,Cyperaceae,Carex Duro,Carex sp7,NA
WAY,Noviembre,C,4,Gramminoid,Cyperaceae,Carex Pedunculado Largo,Carex cf. crinalis,NA
WAY,Noviembre,C,4,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,C,4,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,C,4,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
WAY,Noviembre,C,4,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,C,4,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,C,4,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,C,4,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,C,4,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
WAY,Noviembre,C,4,Gramminoid,Cyperaceae,Oreobolus Mediano,Oreobolus venezuelensis,NA
WAY,Noviembre,C,4,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,C,4,Gramminoid,Cyperaceae,Rhynchospora Macrochaeta,Rhynchospora macrochaeta,NA
WAY,Noviembre,C,4,Forb,Asteraceae,Senecio Pegajoso,Senecio burkartii,NA
WAY,Noviembre,C,4,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,Noviembre,C,4,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,C,5,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
WAY,Noviembre,C,5,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
WAY,Noviembre,C,5,Woody,Melastomataceae,Brachiotum Pubecente,Brachyotum grisebachii,NA
WAY,Noviembre,C,5,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
WAY,Noviembre,C,5,Gramminoid,Poaceae,Calamagrostis Beauty Hairy,Danthonia secundiflora,NA
WAY,Noviembre,C,5,Gramminoid,Cyperaceae,Carex Boliviensis,Carex boliviensis,NA
WAY,Noviembre,C,5,Gramminoid,Cyperaceae,Carex Mediano Oscuro,Carex sp8,NA
WAY,Noviembre,C,5,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
WAY,Noviembre,C,5,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
WAY,Noviembre,C,5,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
WAY,Noviembre,C,5,Forb,Asteraceae,Gnaphalium Dombeyanum,Gnaphalium dombeyanum,NA
WAY,Noviembre,C,5,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
WAY,Noviembre,C,5,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
WAY,Noviembre,C,5,Fern,Lycopodiaceae,Lycopodiella Cernua,Lycopodium thyoides,NA
WAY,Noviembre,C,5,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
WAY,Noviembre,C,5,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
WAY,Noviembre,C,5,Forb,Plantaginaceae,Ourisia Chamaedrifolia,Ourisia chamaedrifolia,NA
WAY,Noviembre,C,5,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
WAY,Noviembre,C,5,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
WAY,Noviembre,C,5,Forb,Iridaceae,Sisyrinchium Vaginatum,Sisyrinchium vaginatum,NA
WAY,Noviembre,C,5,Forb,Asteraceae,Stevia Sp,Stevia pennellii,NA
WAY,Noviembre,C,5,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
WAY,Noviembre,C,5,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
ACJ,April,B,1,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
ACJ,April,B,1,Gramminoid,Poaceae,Calamagrostis Beauty,Calamagrostis cf. amoena,NA
ACJ,April,B,1,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
ACJ,April,B,1,Forb,Asteraceae,Chaptalia Cordata,Chaptalia cordata,NA
ACJ,April,B,1,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
ACJ,April,B,1,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
ACJ,April,B,1,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
ACJ,April,B,1,Woody,Ericaceae,Gaultheria Vaccinioides,Gaultheria vaccinioides,NA
ACJ,April,B,1,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
ACJ,April,B,1,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
ACJ,April,B,1,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
ACJ,April,B,1,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
ACJ,April,B,1,Woody,Melastomataceae,Miconia Rotundifolia,Miconia rotundifolia,NA
ACJ,April,B,1,Forb,Rubiaceae,Nertera Granadensis,Nertera granadensis,NA
ACJ,April,B,1,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
ACJ,April,B,1,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
ACJ,April,B,1,Gramminoid,Cyperaceae,Oreobolus Sp1,Oreobolus venezuelensis,NA
ACJ,April,B,1,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
ACJ,April,B,1,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
ACJ,April,B,1,Gramminoid,Cyperaceae,Rhynchospora Macrochaeta,Rhynchospora macrochaeta,NA
ACJ,April,B,1,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
ACJ,April,B,2,Gramminoid,Poaceae,Calamagrostis Big,Calamagrostis rigida,NA
ACJ,April,B,2,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
ACJ,April,B,2,Forb,Asteraceae,Chaptalia Cordata,Chaptalia cordata,NA
ACJ,April,B,2,Fern,Pteridaceae,Eriosorus Cheilanthoides,Eriosorus cheilanthoides,NA
ACJ,April,B,2,Gramminoid,Poaceae,Festuca Blue,Festuca dolichophylla,NA
ACJ,April,B,2,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
ACJ,April,B,2,Forb,Gentianaceae,Halenia Umbellata,Halenia umbellata,NA
ACJ,April,B,2,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
ACJ,April,B,1,Forb,Asteraceae,Laestadia Muscicola,Laestadia muscicola,NA
ACJ,April,B,2,Forb,Asteraceae,Laestadia Muscicola,Laestadia muscicola,NA
ACJ,April,B,2,Gramminoid,Juncaceae,Luzula Narrow,Luzula racemosa,NA
ACJ,April,B,2,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
ACJ,April,B,2,Fern,Polypodiaceae,Melpomene Moniliformis,Melpomene moniliformis,NA
ACJ,April,B,2,Woody,Melastomataceae,Miconia Rotundifolia,Miconia rotundifolia,NA
ACJ,April,B,2,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
ACJ,April,B,2,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
